instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
57502,Lil Uzi Vert,Paradise,59,0.0291,0.594,172704,0.85,0,D,0.11,-6.525,Major,0.0954,100.002,4-Apr,0.228,Rap
89611,Swizz Beatz,Echo,57,0.711,0.598,305354,0.785,0,A#,0.115,-3.488,Major,0.29,?,4-Apr,0.824,Rap
33778,Nicki Minaj,Roman's Revenge,51,0.518,0.802,276173,0.947,0,A#,0.346,-2.868,Major,0.311,112.416,4-Apr,0.444,Rap
74154,Drake,Bria's Interlude (feat. Omarion),66,0.209,0.49,139575,0.507,0.00104,D,0.119,-6.205,Minor,0.0849,147.037,3-Apr,0.237,Rap
45000,Wale,All Star Break Up,53,0.286,0.75,216744,0.695,0,D,0.302,-6.495,Major,0.273,139.247,4-Apr,0.655,Rap
64212,Frank Ocean,Nights,78,0.42,0.466,307151,0.548,1.01E-06,F,0.113,-9.362,Minor,0.118,?,4-Apr,0.423,Rap
21832,Everlast,White Trash Beautiful,54,0.0144,0.628,241333,0.706,0.0121,G,0.0747,-5.342,Major,0.0286,79.985,4-Apr,0.473,Rap
59182,empty_field,New Flame,70,0.0649,0.709,244133,0.638,0,C#,0.0969,-4.3,Major,0.0405,141.994,4-Apr,0.468,Rap
80902,Mac Miller,Of The Soul,57,0.643,0.621,213303,0.699,0,A,0.0593,-7.614,Minor,0.298,89.776,4-Apr,0.404,Rap
53237,Jaden Smith,B,60,0.227,0.515,186176,0.391,0,D,0.355,-11.109,Minor,0.0575,144.487,4-Apr,0.47,Rap
63763,Iyaz,Pretty Girls (feat. Travie McCoy),55,0.0386,0.647,223507,0.749,0,G#,0.298,-5.019,Major,0.0478,76.84,4-Apr,0.659,Rap
78374,Iamjakehill,London on My Mind,54,0.484,0.757,202548,0.447,0,F,0.122,-11.681,Major,0.0939,?,4-Apr,0.462,Rap
61968,Kid Cudi,Flight At First Sight/Advanced,50,0.199,0.813,236760,0.721,0.00248,F,0.0949,-7.427,Minor,0.0691,114.002,4-Apr,0.398,Rap
71065,Saweetie,ICY GRL (feat. Kehlani) - Bae Mix,58,0.0155,0.876,148118,0.609,1.38E-06,A,0.0712,-7.234,Minor,0.223,103.214,4-Apr,0.673,Rap
90171,Problem,Like Whaaat (feat. Bad Lucc),55,0.327,0.769,209616,0.666,0,C#,0.124,-7.543,Major,0.0645,92.995,4-Apr,0.194,Rap
85746,Flyleaf,All Around Me,65,0.0338,0.479,198467,0.884,0,A,0.0802,-4.762,Major,0.0483,146.922,4-Apr,0.452,Rap
39886,Russ,Yung God,63,0.184,0.548,167576,0.75,0,G,0.422,-2.949,Major,0.53,192.159,4-Apr,0.497,Rap
84561,JID,Mounted Up,58,0.0195,0.741,182582,0.606,0.000333,G#,0.337,-7.833,Major,0.253,108.126,5-Apr,0.455,Rap
77012,Big Sean,Same Time Pt. 1,52,0.712,0.524,89867,0.489,0,C#,0.311,-7.142,Major,0.309,117.296,4-Apr,0.683,Rap
52265,Eminem,No Love,72,0.119,0.522,-1,0.932,0,B,0.177,-2.87,Major,0.255,?,4-Apr,0.33,Rap
27954,Lupe Fiasco,Superstar (feat. Matthew Santos),67,0.207,0.572,289000,0.822,0,B,0.359,-6.015,Minor,0.361,94.812,4-Apr,0.472,Rap
81434,Hollywood Undead,Hear Me Now,58,0.0002,0.457,214267,0.838,0.000102,G,0.888,-3.794,Major,0.0348,85.989,4-Apr,0.359,Rap
22240,empty_field,High For Hours,64,0.504,0.878,251309,0.443,0,C#,0.18,-10.054,Major,0.41,95.554,4-Apr,0.672,Rap
39266,Mac Miller,The Mourning After,49,0.872,0.572,188065,0.634,0.000543,G,0.432,-9.726,Major,0.305,80.265,4-Apr,0.393,Rap
71015,Blackstreet,Before I Let You Go,57,0.325,0.67,299800,0.468,0,C#,0.0516,-6.725,Minor,0.0328,140.069,4-Apr,0.486,Rap
42017,J. Cole,False Prophets,64,0.698,0.73,237427,0.747,1.63E-05,G#,0.152,-9.496,Minor,0.324,90.039,4-Apr,0.751,Rap
79464,Lil Rob,Linda Mujer,47,0.513,0.737,268200,0.541,0.0214,E,0.284,-8.17,Major,0.156,147.025,3-Apr,0.598,Rap
22917,Josh A,In Flames,51,0.209,0.53,140530,0.576,0,C#,0.331,-7.605,Minor,0.177,143.828,4-Apr,0.559,Rap
79958,Blueface,Don't Chase Me,51,0.828,0.772,165907,0.5,0,F,0.128,-9.809,Major,0.0542,93.028,4-Apr,0.506,Rap
31199,El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",61,0.305,0.871,225600,0.931,0.00275,G#,0.232,-3.647,Major,0.0503,125.03,4-Apr,0.767,Rap
85725,Jon Bellion,An Immigrant,49,0.243,0.592,181180,0.511,0,C,0.0247,-8.763,Major,0.417,91.571,4-Apr,0.597,Rap
80589,Shy Glizzy,Money Set (feat. Young Thug),57,0.0901,0.862,189536,0.719,0,F#,0.094,-3.755,Minor,0.129,135.042,4-Apr,0.541,Rap
85923,Bone Thugs-N-Harmony,Shotz to Tha Double Glock,48,0.0294,0.783,282253,0.556,0.000154,C,0.105,-9.267,Major,0.0845,?,4-Apr,0.542,Rap
62708,Cardi B,Pull Up,53,0.622,0.839,162730,0.598,0,A,0.149,-6.732,Minor,0.459,144.566,4-Apr,0.524,Rap
36786,Papa Roach,The Ending,62,0.1,0.539,-1,0.894,1.69E-05,A,0.1,-4.483,Minor,0.0469,90.004,4-Apr,0.509,Rap
57294,Post Malone,Psycho (feat. Ty Dolla $ign),89,0.58,0.739,221440,0.559,0,G#,0.112,-8.011,Major,0.117,140.124,4-Apr,0.439,Rap
31609,Lil Yachty,she ready,63,0.0572,0.825,185987,0.718,0,C,0.104,-3.482,Major,0.0838,?,4-Apr,0.69,Rap
37578,Bazanji,What It Feels Like,59,0.068,0.716,-1,0.629,0,E,0.138,-6.091,Minor,0.0376,151.947,4-Apr,0.16,Rap
46375,Eminem,You Don't Know,62,0.0116,0.767,257907,0.864,0,A#,0.0957,-1.847,Minor,0.133,85.475,4-Apr,0.747,Rap
74069,Childish Gambino,Riot,51,0.000225,0.498,125120,0.942,8.70E-06,F,0.41,-6.664,Major,0.07,?,4-Apr,0.6,Rap
50810,Theory of a Deadman,All or Nothing,56,0.0289,0.419,-1,0.785,0,A#,0.0799,-4.483,Minor,0.0313,152.053,4-Apr,0.332,Rap
38086,Smokepurpp,Fingers Blue (feat. Travis Scott),62,0.34,0.879,-1,0.882,1.58E-05,C,0.135,-5.47,Minor,0.239,130.034,4-Apr,0.837,Rap
27887,MadeinTYO,Chucky Cheese,66,0.523,0.89,165293,0.542,0,A#,0.123,-4.826,Minor,0.314,78.458,4-Apr,0.565,Rap
75291,Carnage,Mase in '97,58,0.308,0.684,-1,0.785,2.69E-05,B,0.15,-3.903,Major,0.274,143.84,4-Apr,0.486,Rap
54917,Hollywood Undead,Medicine,53,0.000314,0.531,206613,0.883,0.00483,E,0.253,-7.231,Minor,0.0776,179.862,4-Apr,0.662,Rap
72754,Shy Glizzy,Loving Me,58,0.0899,0.799,194053,0.548,0,G,0.108,-5.849,Major,0.07,141.977,4-Apr,0.606,Rap
37319,Upchurch,Yz,58,0.0241,0.809,174480,0.95,3.53E-05,C#,0.215,-7.655,Major,0.1,140.055,3-Apr,0.787,Rap
79159,Lil Dicky,Freaky Friday (feat. Chris Brown),82,0.147,0.755,216632,0.599,0,G#,0.109,-5.042,Major,0.224,133.123,4-Apr,0.755,Rap
66640,Lil Baby,Deep End (Lil Baby & Gunna),65,0.269,0.669,174662,0.54,0,B,0.0982,-8.118,Major,0.5,150.18,4-Apr,0.415,Rap
24007,Kendrick Lamar,Swimming Pools (Drank),71,0.00627,0.577,247800,0.447,0.00022,G#,0.0899,-5.892,Major,0.277,74.236,4-Apr,0.189,Rap
57024,Drakeo the Ruler,Out The Slums (feat. 03 Greedo),50,0.183,0.827,194496,0.567,0,G,0.121,-5.95,Major,0.276,94.971,4-Apr,0.39,Rap
31770,Eminem,Space Bound,72,0.0417,0.668,278640,0.886,0,C,0.459,-3.474,Major,0.117,142.002,4-Apr,0.503,Rap
48668,SinceWhen,Us Ft. Lil Peep & Lil Tracy,60,0.0128,0.571,145633,0.58,0,F,0.108,-5.973,Major,0.0379,149.127,4-Apr,0.0607,Rap
78240,Saliva,Lose Yourself,60,0.00023,0.437,264011,0.911,2.13E-06,G,0.239,-5.524,Major,0.0825,172.046,4-Apr,0.568,Rap
65427,Aer,Like the Way,48,0.122,0.859,207417,0.697,0,A,0.0887,-6.108,Major,0.119,89.995,4-Apr,0.549,Rap
84681,Logic,One Day (feat. Ryan Tedder),63,0.118,0.529,199867,0.871,0.000164,A#,0.115,-5.831,Major,0.155,189.837,4-Apr,0.272,Rap
20546,DJ Khaled,I'm On One,67,0.058,0.508,296147,0.809,0,B,0.608,-3.454,Minor,0.292,149.999,4-Apr,0.489,Rap
89377,Mac Miller,Play Ya Cards,46,0.283,0.743,138797,0.756,0,A,0.187,-3.204,Minor,0.139,109.856,4-Apr,0.793,Rap
85579,Kodak Black,Slayed,52,0.249,0.815,-1,0.719,0,G#,0.057,-4.785,Major,0.291,135.061,4-Apr,0.435,Rap
44528,Vince Staples,No Bleedin,54,0.0862,0.845,123507,0.808,0,A,0.424,-5.849,Major,0.219,94.058,4-Apr,0.526,Rap
45765,Eminem,Phenomenal,63,0.153,0.64,282547,0.841,0,C#,0.0457,-2.426,Minor,0.0466,121.075,4-Apr,0.0471,Rap
22755,Gunna,Pedestrian,67,0.0906,0.736,225381,0.578,1.58E-06,G,0.319,-7.387,Major,0.129,172.96,4-Apr,0.133,Rap
29794,Drake,Big Rings,64,0.00196,0.776,217707,0.675,0,G#,0.227,-6.224,Minor,0.266,131.984,4-Apr,0.271,Rap
28811,T-Pain,U Up,55,0.0076,0.647,157390,0.484,0,A,0.438,-10.316,Major,0.301,?,4-Apr,0.154,Rap
57580,Meek Mill,Almost Slipped,67,0.246,0.49,246793,0.651,0,G#,0.233,-6.24,Major,0.251,164.213,4-Apr,0.46,Rap
82864,Adam Calhoun,Huck Fosier,56,0.0172,0.705,161656,0.777,0,C#,0.382,-6.899,Minor,0.204,130.023,4-Apr,0.44,Rap
61208,Lil' Kim,Go Awff,55,0.225,0.612,192389,0.642,0,G#,0.176,-5.258,Major,0.103,59.963,4-Apr,0.561,Rap
28137,Eminem,When The Music Stops,62,0.0555,0.764,-1,0.553,0,G#,0.0783,-3.719,Minor,0.0837,93.008,3-Apr,0.103,Rap
43007,Bazanji,23 Freestyle,59,0.107,0.705,-1,0.765,0,B,0.122,-7.495,Minor,0.0513,135.957,4-Apr,0.241,Rap
27893,Tech N9ne,Speedom (Wwc2),60,0.11,0.709,295307,0.934,0,A#,0.269,-3.512,Minor,0.133,130.083,4-Apr,0.734,Rap
34799,Sik World,Demons,50,0.435,0.834,200625,0.654,0,F#,0.154,-9.434,Major,0.124,140.007,4-Apr,0.488,Rap
22703,Hopsin,Ill Mind 6: Old Friend,50,0.0462,0.645,-1,0.714,0,B,0.167,-8.362,Minor,0.0861,91.971,4-Apr,0.0847,Rap
68635,blackbear,Shake Ya Ass (feat. P-Lo),56,0.0737,0.877,201600,0.799,0,F#,0.0867,-3.424,Major,0.212,99.987,4-Apr,0.573,Rap
21217,IDK,No Wave (feat. Denzel Curry),55,0.0172,0.7,188444,0.718,0,A#,0.203,-5.61,Minor,0.0318,135.017,4-Apr,0.498,Rap
54468,Korn,Here to Stay,58,7.81E-06,0.564,270960,0.947,0.828,D,0.373,-4.998,Major,0.0448,100.002,4-Apr,0.351,Rap
89768,PnB Rock,Nowadays,58,0.338,0.721,184892,0.695,0,A#,0.209,-4.238,Minor,0.0608,90.014,4-Apr,0.358,Rap
33814,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),71,0.358,0.842,207223,0.605,0,C#,0.0843,-6.293,Minor,0.0559,130.027,4-Apr,0.591,Rap
54314,Struggle Jennings,The Dance,56,0.0498,0.595,236648,0.726,0,F#,0.122,-8.363,Minor,0.132,150.774,4-Apr,0.434,Rap
27142,Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),62,0.0178,0.852,207391,0.764,0,G#,0.336,-4.283,Minor,0.0631,132.981,4-Apr,0.266,Rap
45514,Quality Control,She For Keeps,64,0.145,0.885,237398,0.707,0,B,0.121,-5.48,Minor,0.158,140.016,4-Apr,0.657,Rap
64780,OneRepublic,Wherever I Go,64,0.0995,0.346,-1,0.7,0,A#,0.253,-6.407,Minor,0.0504,100.768,4-Apr,0.351,Rap
24238,J. Cole,Breakdown,55,0.0207,0.455,-1,0.647,0.0556,C#,0.098,-7.27,Major,0.203,99.505,3-Apr,0.489,Rap
67060,Ty Dolla $ign,Darkside (with Ty Dolla $ign & Future feat. Kiiara),60,0.0976,0.509,233248,0.631,0,G,0.058,-6.312,Minor,0.0566,?,4-Apr,0.157,Rap
20279,K CAMP,Money Baby,56,0.032,0.73,-1,0.529,0,C#,0.0992,-5.758,Major,0.0379,134.967,4-Apr,0.475,Rap
46794,KiingRod,Rampage,57,0.104,0.863,158955,0.928,4.52E-05,B,0.137,-4.312,Minor,0.0681,114.007,4-Apr,0.347,Rap
52569,Trey Songz,Priceless,56,0.0554,0.691,232187,0.549,0,C,0.203,-6.597,Major,0.0776,119.948,4-Apr,0.33,Rap
37835,Godsmack,"I Stand Alone - From ""The Scorpion King"" Soundtrack",55,8.26E-05,0.295,243840,0.916,0,C,0.111,-4.471,Major,0.0737,111.151,5-Apr,0.361,Rap
78996,Lil Revive,Boneless,52,0.498,0.851,118168,0.595,0,G#,0.11,-4.176,Minor,0.159,130.126,4-Apr,0.774,Rap
57608,The Game,My Life,61,0.0773,0.671,320893,0.765,0,G#,0.0877,-5.093,Minor,0.356,148.11,4-Apr,0.382,Rap
34587,Tory Lanez,To D.R.E.A.M.,57,0.00979,0.48,339520,0.523,0,G,0.143,-8.304,Major,0.105,137.671,5-Apr,0.0979,Rap
83476,Kendrick Lamar,PRIDE.,67,0.0786,0.665,275253,0.535,1.68E-05,E,0.154,-7.056,Minor,0.0572,138.842,4-Apr,0.37,Rap
20419,Meek Mill,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",67,0.00807,0.766,168495,0.703,0,A#,0.0618,-5.877,Minor,0.163,163.06,4-Apr,0.331,Rap
72876,JID,Workin Out,69,0.384,0.818,226859,0.57,0.000102,A#,0.19,-8.067,Minor,0.285,126.938,4-Apr,0.561,Rap
53172,Rob Zombie,Dragula,68,8.74E-05,0.591,222827,0.963,0.000107,C,0.0781,-6.489,Minor,0.0531,125.03,4-Apr,0.609,Rap
51038,Chris Brown,Next To You,58,0.0205,0.668,265813,0.664,0,G#,0.112,-4.736,Major,0.0374,114.991,4-Apr,0.338,Rap
53940,empty_field,Some Cut (feat. Cutty),59,0.00273,0.901,283387,0.512,0,C#,0.0979,-6.468,Major,0.37,85.012,4-Apr,0.638,Rap
30138,Usher,More - RedOne Jimmy Joker Remix,63,0.00166,0.551,-1,0.893,0,G,0.348,-2.628,Major,0.0543,125.083,4-Apr,0.794,Rap
71153,SZA,Supermodel,69,0.651,0.612,181120,0.442,0,F#,0.26,-8.874,Major,0.289,119.235,5-Apr,0.253,Rap
57373,Kid Cudi,Too Bad I Have To Destroy You Now,50,0.0185,0.609,377893,0.664,0.0195,G,0.105,-9.116,Minor,0.0472,105.976,4-Apr,0.094,Rap
60184,Linkin Park,What I've Done,77,0.0141,0.623,205613,0.93,1.64E-06,F,0.138,-5.285,Major,0.0324,120.119,4-Apr,0.287,Rap
62060,Jacquees,No Validation,54,0.0739,0.689,192213,0.444,0,G#,0.133,-7.783,Major,0.0685,119.975,4-Apr,0.409,Rap
34017,YBN Nahmir,Bounce Out With That,75,0.033,0.865,97344,0.624,0,G#,0.0984,-8.224,Major,0.103,94.94,4-Apr,0.396,Rap
40313,Godsmack,When Legends Rise,64,0.000236,0.44,172826,0.916,1.94E-05,E,0.0897,-4.222,Minor,0.266,124.099,4-Apr,0.401,Rap
53890,Pusha T,Numbers On The Boards,48,0.153,0.684,163587,0.561,0,C,0.0935,-5.582,Minor,0.188,85.004,4-Apr,0.39,Rap
56925,Wiz Khalifa,Penthouse (feat. Snoop Dogg),64,0.145,0.878,200438,0.723,0,A#,0.708,-6.66,Minor,0.0598,119.038,4-Apr,0.534,Rap
41361,Flatbush Zombies,Chunky,52,0.0167,0.736,233307,0.599,0,E,0.342,-10.58,Minor,0.332,107.547,4-Apr,0.259,Rap
61871,Ty Dolla $ign,Lil Favorite (feat. MadeinTYO),57,0.0129,0.689,193853,0.769,0,C,0.282,-5.362,Major,0.0329,156.074,4-Apr,0.435,Rap
86978,Chris Brown,With You,68,0.143,0.659,252160,0.696,0,D#,0.13,-4.291,Major,0.071,86.001,4-Apr,0.665,Rap
83858,Stone Sour,Song #3,67,0.00264,0.481,256533,0.945,0,C#,0.135,-5.468,Major,0.0813,157.059,4-Apr,0.427,Rap
40092,blackbear,Ain't Trippin,54,0.147,0.656,185556,0.413,0,B,0.16,-11.592,Major,0.0624,144.069,4-Apr,0.492,Rap
65768,G-Eazy,Drop,69,0.0066,0.858,210545,0.65,2.07E-06,G#,0.121,-4.919,Major,0.241,147.031,4-Apr,0.653,Rap
34155,Offset,Clout (feat. Cardi B),77,0.228,0.919,205803,0.622,4.24E-06,C#,0.122,-7.384,Major,0.0997,140.022,4-Apr,0.424,Rap
40304,Shoreline Mafia,Serve A Boat,59,0.0312,0.663,206250,0.636,0,A#,0.515,-6.072,Minor,0.226,159.999,4-Apr,0.433,Rap
40090,Bryson Tiller,Run Me Dry,70,0.393,0.646,169267,0.756,3.23E-05,A,0.202,-9.017,Minor,0.487,193.881,4-Apr,0.596,Rap
25131,Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,66,0.453,0.894,236507,0.404,1.57E-06,A,0.0801,-5.913,Minor,0.13,102.009,4-Apr,0.759,Rap
38045,Yelawolf,I Just Wanna Party,50,0.00816,0.785,311773,0.566,9.05E-05,C#,0.799,-8.488,Major,0.438,160.01,4-Apr,0.611,Rap
22689,Lil' Kim,Magic Stick,58,0.117,0.849,359973,0.499,4.97E-05,D,0.268,-7.872,Major,0.271,92.982,4-Apr,0.504,Rap
41220,Shoreline Mafia,Straight Drop,50,0.0895,0.75,-1,0.425,0,D,0.113,-9.083,Major,0.367,140.089,4-Apr,0.203,Rap
22418,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",74,0.11,0.723,199747,0.732,0,B,0.484,-5.514,Major,0.0864,104.991,4-Apr,0.503,Rap
24514,Smino,SPINZ,54,0.373,0.674,230211,0.514,0,B,0.13,-8.205,Minor,0.387,67.673,4-Apr,0.233,Rap
28507,G-Eazy,I Mean It REMIX,51,0.109,0.708,238481,0.575,0,A#,0.134,-5.912,Major,0.119,139.983,4-Apr,0.127,Rap
66548,Case,Faded Pictures,58,0.145,0.64,229773,0.527,3.98E-06,C#,0.134,-7.683,Minor,0.286,164.029,4-Apr,0.603,Rap
50249,DJ Esco,Xotic,53,0.0497,0.897,176842,0.632,7.96E-06,E,0.111,-6.097,Minor,0.296,151.99,4-Apr,0.499,Rap
60635,Eric Bellinger,G.O.A.T.,70,0.0232,0.467,184905,0.636,0,G,0.138,-6.96,Major,0.201,?,4-Apr,0.419,Rap
30084,Logic,ICONIC (ft. Jaden Smith),70,0.00606,0.39,298133,0.779,0,C#,0.291,-5.612,Major,0.243,175.89,4-Apr,0.213,Rap
56639,Teyana Taylor,Gonna Love Me,74,0.402,0.514,166998,0.506,2.56E-05,A#,0.191,-7.095,Minor,0.28,88.044,4-Apr,0.312,Rap
71720,Offset,Came A Long Way,73,0.487,0.807,172977,0.774,0,A#,0.0892,-5.021,Minor,0.116,100.005,4-Apr,0.279,Rap
47458,"Tyler, The Creator",Goblin,50,0.536,0.456,408520,0.528,0,F,0.219,-12.651,Minor,0.828,78.237,4-Apr,0.446,Rap
25949,"nothing,nowhere.","I'm Sorry, I'm Trying",60,0.31,0.615,204964,0.521,1.60E-06,D,0.0978,-8.849,Major,0.0484,139.503,4-Apr,0.182,Rap
39170,empty_field,Matches,63,0.457,0.711,203773,0.431,1.75E-05,E,0.223,-8.572,Major,0.0889,85.996,4-Apr,0.297,Rap
20654,empty_field,Mirrors on the Ceiling,63,0.447,0.735,214805,0.334,1.37E-06,F,0.0956,-11.59,Minor,0.191,148.09,4-Apr,0.594,Rap
78033,Lil Yachty,Better,60,0.286,0.747,242431,0.54,0,A,0.275,-7.303,Major,0.119,134.921,4-Apr,0.556,Rap
32335,NAV,What I Need / Daheala Outro,61,0.103,0.578,300987,0.486,0,C,0.0766,-7.321,Major,0.252,153.1,4-Apr,0.29,Rap
63283,Juice WRLD,Maze,75,0.126,0.676,144090,0.721,1.65E-06,D,0.114,-3.884,Major,0.157,160.065,4-Apr,0.369,Rap
89406,Denzel Curry,SUMO | ZUMO,67,0.25,0.822,227373,0.861,7.00E-05,B,0.164,-8.846,Major,0.0832,123.964,4-Apr,0.548,Rap
36052,Saving Abel,The Sex Is Good,54,0.102,0.757,211453,0.634,0,F,0.103,-7.993,Minor,0.0299,119.985,4-Apr,0.76,Rap
20307,TWENTY88,On The Way,61,0.0808,0.584,203227,0.687,0,C#,0.2,-7.176,Minor,0.321,129.902,4-Apr,0.324,Rap
74732,bbno$,nursery,64,0.403,0.926,146286,0.553,0.00115,F,0.0663,-8.053,Major,0.152,104.98,4-Apr,0.83,Rap
64520,Funky DL,The World Is Ours,60,0.0218,0.778,213328,0.437,0.886,C#,0.167,-7.563,Major,0.0517,91.109,4-Apr,0.515,Rap
33832,empty_field,Beautiful Scars (feat. PnB Rock),53,0.0478,0.725,187317,0.74,0,B,0.325,-5.414,Minor,0.261,122.839,4-Apr,0.56,Rap
32504,Gucci Mane,Wasted (feat. Plies),50,0.0827,0.702,-1,0.727,0,F,0.0831,-3.443,Major,0.155,?,4-Apr,0.549,Rap
26797,Ca$h Out,She Twerkin,55,0.000644,0.837,-1,0.762,0,D,0.113,-4.073,Major,0.0508,142.009,4-Apr,0.334,Rap
86875,EARTHGANG,Cocktail,58,0.156,0.757,185103,0.713,1.27E-06,C#,0.182,-4.467,Minor,0.323,107.186,4-Apr,0.304,Rap
55809,Brennan Savage,Bulletproof,63,0.0152,0.58,128109,0.867,0.182,B,0.14,-4.031,Minor,0.165,79.975,4-Apr,0.482,Rap
21834,Logic,Overnight,66,0.00189,0.868,217560,0.752,1.69E-05,C#,0.142,-6.786,Major,0.0667,149.987,4-Apr,0.874,Rap
81466,Moneybagg Yo,Bagg Move (feat. Quavo),51,0.0116,0.924,197101,0.719,0,D,0.147,-5.411,Major,0.299,140.02,4-Apr,0.661,Rap
41958,Pitbull,Hotel Room Service,66,0.00705,0.851,237640,0.629,0.000372,C#,0.0746,-8.385,Major,0.175,125.984,4-Apr,0.789,Rap
55098,Kid Cudi,The Rage,52,0.117,0.66,262000,0.722,0.00713,A#,0.0955,-7.922,Minor,0.0451,?,4-Apr,0.424,Rap
62998,Jawga Boyz,Rollin Like A Redneck,48,0.0315,0.815,229914,0.796,0,E,0.25,-4.68,Minor,0.235,95.012,4-Apr,0.69,Rap
83072,T.I.,No Mediocre,61,0.0826,0.78,201600,0.45,0,C#,0.0809,-9.539,Major,0.0465,95.486,4-Apr,0.178,Rap
69973,Snoop Dogg,Gin And Juice (feat. Dat Nigga Daz),74,0.0285,0.549,211493,0.853,0.000296,G,0.618,-4.293,Major,0.188,94.695,4-Apr,0.346,Rap
37235,Snoop Dogg,Gz And Hustlas (feat. Nancy Fletcher),57,0.164,0.652,275893,0.814,0,C#,0.36,-4.901,Major,0.31,?,4-Apr,0.788,Rap
86491,NAV,With Me,56,0.205,0.809,174320,0.776,0,C#,0.113,-4.746,Minor,0.224,155.037,4-Apr,0.697,Rap
42571,Future,Servin Killa Kam,67,0.000807,0.847,186739,0.661,0.00126,G#,0.104,-4.614,Major,0.0548,?,4-Apr,0.184,Rap
49865,Chingy,Right Thurr,70,0.15,0.866,249800,0.749,0,D,0.0591,-3.977,Major,0.253,92.077,4-Apr,0.891,Rap
40101,Kevin Gates,Ask For More,50,0.0414,0.524,207360,0.66,0,C,0.148,-5.892,Major,0.398,76.493,5-Apr,0.473,Rap
37478,Run–D.M.C.,It's Tricky,69,0.000844,0.956,183427,0.72,0,B,0.0597,-13.476,Minor,0.137,127.872,4-Apr,0.961,Rap
20935,6 Dogs,Spaceship,53,0.829,0.718,150230,0.281,7.80E-06,A#,0.209,-14.804,Major,0.0414,129.911,4-Apr,0.688,Rap
87597,Ciara,Promise,57,0.409,0.697,267413,0.629,3.80E-06,A,0.0819,-5.757,Major,0.0425,123.279,4-Apr,0.439,Rap
89910,Polo G,All She Wants,50,0.518,0.617,165140,0.674,0,B,0.11,-4.336,Minor,0.0638,129.91,4-Apr,0.5,Rap
35734,Gucci Mane,Both (feat. Drake & Lil Wayne) - Remix,62,0.0606,0.834,252017,0.493,7.95E-05,F,0.0666,-6.567,Minor,0.128,140.007,4-Apr,0.28,Rap
89275,50 Cent,I'm The Man,67,0.306,0.786,235703,0.44,0,G#,0.121,-7.673,Minor,0.157,98.014,4-Apr,0.315,Rap
63207,LMFAO,Sorry For Party Rocking,51,0.00213,0.6,203973,0.877,0,F,0.413,-4.351,Major,0.165,133.998,4-Apr,0.55,Rap
34838,Egypt Central,Citizen Radio,68,6.57E-05,0.532,226244,0.889,0.00706,C#,0.0943,-5.474,Major,0.0543,93.994,4-Apr,0.508,Rap
72119,Earl Sweatshirt,Peanut,56,0.348,0.36,73733,0.624,4.14E-06,C#,0.264,-6.777,Major,0.26,77.196,4-Apr,0.529,Rap
38410,BROCKHAMPTON,J'OUVERT,65,0.0377,0.721,234347,0.703,0.000136,G#,0.361,-4.114,Major,0.252,83.985,4-Apr,0.501,Rap
25251,Rittz,For Real,53,0.00392,0.77,211820,0.905,2.97E-06,F,0.169,-8.235,Minor,0.144,135.999,4-Apr,0.464,Rap
39504,Bryce Vine,Where The Wild Things Are,51,0.084,0.556,-1,0.777,0,B,0.653,-5.65,Minor,0.0558,146.964,4-Apr,0.459,Rap
74306,$uicideBoy$,Bring Out Your Dead,62,0.0244,0.835,106041,0.896,0,C#,0.519,-7.953,Major,0.266,112.01,4-Apr,0.906,Rap
50121,Sick Puppies,Gunfight,56,8.87E-05,0.392,175720,0.829,0.000373,C,0.0754,-5.413,Major,0.0535,173.074,4-Apr,0.503,Rap
67499,Lil Wayne,Let It Fly (feat. Travis Scott),72,0.0414,0.902,186872,0.819,0,C#,0.106,-3.321,Major,0.317,89,4-Apr,0.746,Rap
91745,Witt Lowry,Dreaming With Our Eyes Open,56,0.551,0.804,187277,0.905,0,D,0.0502,-5.231,Major,0.376,119.997,4-Apr,0.258,Rap
21545,Monty Datta,With Somebody Else,65,0.754,0.703,161406,0.219,0.863,C#,0.224,-14.361,Minor,0.0888,91.963,4-Apr,0.149,Rap
58315,Flatbush Zombies,Crown (feat. Portugal. The Man),58,0.00248,0.715,297369,0.574,6.68E-05,B,0.128,-10.243,Minor,0.098,137.579,4-Apr,0.345,Rap
41630,Chief Keef,3Hunna,49,0.0435,0.694,208707,0.684,0,D#,0.397,-5.145,Major,0.0412,122.063,4-Apr,0.286,Rap
56736,Eminem,Remember Me?,56,0.00319,0.807,218840,0.885,0,G#,0.305,-3.328,Minor,0.35,89.962,4-Apr,0.73,Rap
40138,Earl Sweatshirt,Sunday,61,0.278,0.716,-1,0.568,1.98E-06,D,0.385,-8.904,Major,0.212,136.894,4-Apr,0.905,Rap
